CustomerID,CustomerName,Gender,BirthDate,SignupDate,City,Latitude,Longitude,ProductCount,TotalBalance,AccountTypes,RecencyDays,Frequency,MonetaryDebit,R_Score,F_Score,M_Score,RFM_Score,IsDormant,ValueSegment,EngagementStage,LastTxnDate
3623,Tunde Ahmed,F,1991-11-13,2025-05-10,Owerri,5.484,7.0351,1,60536.13,loan,19,21,1230137.35,3,3,3,333,0,At Risk,Active,2026-06-28
3624,Amaka Danjuma,F,1982-03-03,2025-05-01,Kaduna,10.5105,7.4165,2,779188.12,current|savings,42,26,1562186.32,2,4,3,243,0,Loyal,Multi-Product,2026-06-05
3625,Aisha Bello,F,1987-06-29,2023-07-25,Owerri,5.484,7.0351,1,21005.3,current,53,17,846703.12,2,2,2,222,0,Hibernating,Active,2026-05-25
3626,Fatima Abiola,F,1972-09-07,2024-09-03,Lagos,6.5244,3.3792,1,464909.93,loan,35,6,386833.25,2,1,1,211,0,Hibernating,Active,2026-06-12
3627,Ngozi Balogun,M,1972-07-03,2024-12-18,Kaduna,10.5105,7.4165,2,762345.52,current,15,36,2506840.96,4,5,5,455,0,Champions,High Value,2026-07-02
3628,Tunde Adegoke,F,1975-09-09,2025-03-13,Ibadan,7.3775,3.947,2,323672.81,current|loan,70,26,1884032.31,2,4,4,244,0,Loyal,High Value,2026-05-08
3629,Chinedu Okeke,F,1974-10-18,2026-02-24,Calabar,4.9757,8.3417,2,596488.1,loan|savings,46,25,1404989.3499999999,2,4,3,243,0,Loyal,Multi-Product,2026-06-01
3630,David Eze,M,1982-05-19,2024-07-10,Owerri,5.484,7.0351,1,81210.55,savings,100,9,748788.23,1,1,1,111,0,Hibernating,Active,2026-04-08
3631,Fatima Nwachukwu,F,1989-06-24,2024-07-21,Kaduna,10.5105,7.4165,1,144751.71,loan,16,10,478304.96,4,1,1,411,0,At Risk,Active,2026-07-01
3632,Zainab Johnson,M,1978-01-23,2025-09-08,Calabar,4.9757,8.3417,1,300539.49,savings,139,14,1132916.72,1,2,2,122,0,Hibernating,Active,2026-02-28
3633,Zainab Suleman,F,1997-05-04,2025-05-31,Jos,9.8965,8.8583,2,367288.96,savings,0,38,2647990.86,5,5,5,555,0,Champions,High Value,2026-07-17
3634,Lilian Lawal,F,1974-01-04,2025-07-06,Calabar,4.9757,8.3417,2,551784.98,current,14,28,1978391.79,4,4,4,444,0,Champions,High Value,2026-07-03
3635,Emeka Ahmed,F,1972-08-07,2024-12-08,Benin City,6.335,5.6037,2,213492.66,current|loan,33,30,1969798.93,3,4,4,344,0,Loyal,High Value,2026-06-14
3636,Zainab Ahmed,M,1975-03-27,2024-09-22,Calabar,4.9757,8.3417,1,76889.19,loan,56,5,180402.71999999997,2,1,1,211,0,Hibernating,Active,2026-05-22
3637,Grace Lawal,F,1993-12-05,2026-06-17,Ibadan,7.3775,3.947,2,587833.12,current|loan,12,17,1343075.52,4,2,3,423,0,At Risk,Multi-Product,2026-07-05
3638,Ibrahim Johnson,F,1976-12-28,2025-09-21,Calabar,4.9757,8.3417,2,529773.5800000001,current|savings,367,14,573670.95,1,2,1,121,1,Hibernating,Dormant,2025-07-15
3639,Lilian Johnson,F,1977-03-19,2024-08-01,Jos,9.8965,8.8583,2,868409.4299999999,current|savings,11,18,612203.62,4,2,1,421,0,At Risk,Multi-Product,2026-07-06
3640,Zainab Hassan,F,1989-04-23,2024-11-01,Kano,12.0022,8.592,1,396551.46,loan,13,10,399651.33999999997,4,1,1,411,0,At Risk,Active,2026-07-04
3641,Lilian Hassan,M,1987-10-18,2026-04-17,Lagos,6.5244,3.3792,2,498584.24,loan|savings,137,12,406870.77,1,1,1,111,0,Hibernating,Multi-Product,2026-03-02
3642,Tunde Nwachukwu,M,1975-09-18,2023-08-02,Kaduna,10.5105,7.4165,2,689473.72,current|savings,6,34,2676918.5,5,5,5,555,0,Champions,High Value,2026-07-11
3643,Amaka Onyeka,M,1993-01-07,2025-09-24,Port Harcourt,4.8156,7.0498,2,449738.48,loan|savings,2,24,1247707.31,5,3,3,533,0,At Risk,Multi-Product,2026-07-15
3644,Mercy Okoro,F,1976-09-26,2025-01-06,Abeokuta,7.1475,3.3619,1,274190.95,current,25,16,1883043.8,3,2,4,324,0,At Risk,Active,2026-06-22
3645,Aisha Balogun,F,1980-11-27,2025-12-10,Enugu,6.4584,7.5464,2,539151.88,current|savings,5,26,2022935.18,5,4,4,544,0,Champions,High Value,2026-07-12
3646,Aisha Eze,M,1991-07-04,2025-06-29,Lagos,6.5244,3.3792,2,480277.32999999996,loan|savings,8,41,2331465.2800000003,4,5,5,455,0,Champions,High Value,2026-07-09
3647,Adesuwa Ahmed,M,1980-10-20,2024-02-06,Ibadan,7.3775,3.947,1,290115.28,savings,29,24,2428094.14,3,3,5,335,0,Loyal,Active,2026-06-18
3648,Uche Onyeka,M,1984-01-09,2024-07-12,Benin City,6.335,5.6037,2,591530.79,current|savings,8,44,2664817.17,4,5,5,455,0,Champions,High Value,2026-07-09
3649,Abubakar Okoro,M,1971-08-31,2025-12-23,Enugu,6.4584,7.5464,1,442111.74,savings,33,23,2190620.27,3,3,5,335,0,Loyal,Active,2026-06-14
3650,Emmanuel Bello,M,1977-05-06,2025-08-25,Abuja,9.0765,7.3986,2,743020.14,loan,40,41,1947957.22,2,5,4,254,0,Loyal,High Value,2026-06-07
3651,Lilian Adelaja,F,1987-12-27,2025-03-06,Calabar,4.9757,8.3417,2,260517.74,current,52,32,1780679.0,2,5,4,254,0,Loyal,High Value,2026-05-26
3652,Bola Adegoke,F,1992-07-20,2025-09-26,Port Harcourt,4.8156,7.0498,2,551094.55,current|savings,14,13,1005601.49,4,2,2,422,0,At Risk,Multi-Product,2026-07-03
3653,Emeka Hassan,M,1981-06-10,2025-08-04,Enugu,6.4584,7.5464,2,387459.89,current,5,32,2150299.7199999997,5,5,5,555,0,Champions,High Value,2026-07-12
3654,Bola Nwabueze,M,1975-10-14,2025-11-22,Abuja,9.0765,7.3986,1,110945.36,savings,22,20,1090535.7,3,3,2,332,0,At Risk,Active,2026-06-25
3655,Fatima Johnson,M,1984-12-03,2024-11-11,Kaduna,10.5105,7.4165,2,561117.08,savings,365,18,1302806.97,1,2,3,123,0,Hibernating,Multi-Product,2025-07-17
3656,Grace Suleman,M,1985-03-01,2026-02-12,Lagos,6.5244,3.3792,2,390457.46,loan,3,30,1916852.39,5,4,4,544,0,Champions,High Value,2026-07-14
3657,Abubakar Okoro,M,1994-10-03,2023-09-21,Jos,9.8965,8.8583,1,226081.47,savings,10,21,1914447.99,4,3,4,434,0,Champions,Active,2026-07-07
3658,Segun Hassan,M,1991-11-16,2025-05-24,Owerri,5.484,7.0351,2,685218.63,current|savings,9,28,1630556.68,4,4,4,444,0,Champions,High Value,2026-07-08
3659,Tunde Danjuma,F,1975-11-28,2025-06-24,Lagos,6.5244,3.3792,2,629775.1,savings,12,18,889711.8400000001,4,2,2,422,0,At Risk,Multi-Product,2026-07-05
3660,Tunde Lawal,M,1979-06-18,2024-12-31,Benin City,6.335,5.6037,1,204244.43,current,194,10,732013.0499999999,1,1,1,111,0,Hibernating,Active,2026-01-04
3661,Lilian Hassan,M,1980-04-24,2024-06-16,Abuja,9.0765,7.3986,2,340667.11,loan,5,35,2321873.5300000003,5,5,5,555,0,Champions,High Value,2026-07-12
3662,Aisha Ahmed,M,1995-10-08,2025-11-09,Benin City,6.335,5.6037,1,255515.8,current,25,14,985438.95,3,2,2,322,0,At Risk,Active,2026-06-22
3663,Emeka Okoro,F,1996-10-28,2025-11-25,Kano,12.0022,8.592,1,77120.0,savings,22,14,1318759.93,3,2,3,323,0,At Risk,Active,2026-06-25
3664,Halima Adegoke,M,1974-02-13,2026-01-10,Ibadan,7.3775,3.947,2,283651.74,current|loan,81,15,1162759.2,1,2,2,122,0,Hibernating,Multi-Product,2026-04-27
3665,Lilian Hassan,M,1980-10-25,2024-09-08,Calabar,4.9757,8.3417,2,749329.86,loan|savings,22,36,1607528.05,3,5,4,354,0,Loyal,High Value,2026-06-25
3666,Bola Ibrahim,M,1973-12-04,2023-09-04,Abuja,9.0765,7.3986,1,448422.43,loan,11,15,531710.14,4,2,1,421,0,At Risk,Active,2026-07-06
3667,Uche Adelaja,M,1992-06-22,2025-11-18,Benin City,6.335,5.6037,2,638659.25,current|loan,33,30,1711285.16,3,4,4,344,0,Loyal,High Value,2026-06-14
3668,Emeka Eze,M,1990-05-30,2023-07-18,Ibadan,7.3775,3.947,1,426154.87,current,97,18,1192599.32,1,2,3,123,0,Hibernating,Active,2026-04-11
3669,Adesuwa Onyeka,M,1990-05-21,2024-08-23,Owerri,5.484,7.0351,2,508415.97,current|loan,20,28,2672311.19,3,4,5,345,0,Loyal,High Value,2026-06-27
3670,David Okonkwo,M,1972-10-25,2025-08-30,Kaduna,10.5105,7.4165,1,332925.18,loan,12,20,985326.26,4,3,2,432,0,At Risk,Active,2026-07-05
3671,Lilian Mohammed,M,1974-08-17,2026-02-10,Kaduna,10.5105,7.4165,2,468863.02,loan,10,27,1120067.76,4,4,2,442,0,At Risk,Multi-Product,2026-07-07
3672,Fatima Balogun,F,1990-10-11,2025-04-23,Calabar,4.9757,8.3417,2,483786.68,savings,386,22,1936224.25,1,3,4,134,1,Loyal,Dormant,2025-06-26
3673,Ifeanyi Okeke,M,1985-10-21,2023-10-06,Kaduna,10.5105,7.4165,1,362615.4,savings,16,22,1470568.76,4,3,3,433,0,At Risk,Active,2026-07-01
3674,Zainab Mohammed,M,1978-07-22,2024-06-14,Calabar,4.9757,8.3417,2,298648.18,current|loan,21,16,536645.79,3,2,1,321,0,At Risk,Multi-Product,2026-06-26
3675,Halima Hassan,M,1980-02-04,2026-02-17,Enugu,6.4584,7.5464,1,419883.23,current,128,13,1309606.55,1,2,3,123,0,Hibernating,Active,2026-03-11
3676,Ngozi Ajibade,M,1989-11-13,2024-01-19,Abeokuta,7.1475,3.3619,2,751165.69,current,2,33,2067051.1,5,5,4,554,0,Champions,High Value,2026-07-15
3677,Halima Suleman,F,1997-01-24,2025-03-30,Lagos,6.5244,3.3792,2,313428.95,loan|savings,23,32,1632618.97,3,5,4,354,0,Loyal,High Value,2026-06-24
3678,Ibrahim Adelaja,F,1993-04-30,2026-01-22,Ibadan,7.3775,3.947,1,423954.66,savings,1,13,1273314.37,5,2,3,523,0,At Risk,Active,2026-07-16
3679,Ngozi Umeh,M,1985-09-12,2025-12-08,Enugu,6.4584,7.5464,1,180342.46,savings,373,5,404731.06,1,1,1,111,1,Hibernating,Dormant,2025-07-09
3680,Grace Ogunleye,M,1980-05-07,2025-03-26,Owerri,5.484,7.0351,2,58295.69,loan|savings,9,31,1317210.28,4,4,3,443,0,Champions,Multi-Product,2026-07-08
3681,Halima Nwachukwu,F,1990-02-03,2024-07-08,Kano,12.0022,8.592,2,407109.44999999995,loan,9,36,2593797.61,4,5,5,455,0,Champions,High Value,2026-07-08
3682,Chinedu Suleman,F,1974-05-21,2026-01-22,Lagos,6.5244,3.3792,2,364232.81000000006,loan,1,30,1954144.97,5,4,4,544,0,Champions,High Value,2026-07-16
3683,Aisha Okoro,M,1985-08-10,2025-12-30,Lagos,6.5244,3.3792,2,721955.73,loan|savings,2,24,1150183.17,5,3,2,532,0,At Risk,Multi-Product,2026-07-15
3684,Yakubu Ogunleye,F,1995-11-20,2023-11-30,Abuja,9.0765,7.3986,2,607685.87,current|loan,180,10,787159.69,1,1,2,112,0,Hibernating,Multi-Product,2026-01-18
3685,Aisha Adelaja,M,1989-01-04,2025-03-08,Port Harcourt,4.8156,7.0498,1,201980.13,current,15,19,1750096.85,4,3,4,434,0,Champions,Active,2026-07-02
3686,Fatima Mohammed,M,1993-08-08,2025-10-30,Lagos,6.5244,3.3792,2,165615.63,current|savings,5,19,1839324.41,5,3,4,534,0,Champions,High Value,2026-07-12
3687,Ngozi Bello,F,1973-01-12,2026-01-23,Kaduna,10.5105,7.4165,2,880201.6399999999,savings,87,31,1166199.92,1,4,2,142,0,Loyal,Multi-Product,2026-04-21
3688,Abubakar Danjuma,F,1996-01-02,2026-06-05,Port Harcourt,4.8156,7.0498,2,391864.55,loan|savings,3,29,2676790.0300000003,5,4,5,545,0,Champions,High Value,2026-07-14
3689,Obinna Umeh,F,1976-08-07,2025-01-06,Kano,12.0022,8.592,2,423370.57,current|loan,413,15,849097.51,1,2,2,122,1,Hibernating,Dormant,2025-05-30
3690,Emmanuel Onyeka,F,1986-04-28,2023-12-07,Kaduna,10.5105,7.4165,2,626713.86,loan|savings,10,37,3221099.41,4,5,5,455,0,Champions,High Value,2026-07-07
3691,Segun Bello,M,1971-07-07,2024-12-13,Calabar,4.9757,8.3417,1,439239.17,current,11,24,1088928.95,4,3,2,432,0,At Risk,Active,2026-07-06
3692,Ifeanyi Abiola,F,1976-04-12,2025-07-22,Abeokuta,7.1475,3.3619,2,331365.49,current,32,18,1182826.32,3,2,2,322,0,At Risk,Multi-Product,2026-06-15
3693,Adesuwa Umeh,M,1994-09-30,2023-10-11,Port Harcourt,4.8156,7.0498,2,256746.22,savings,45,24,1491084.89,2,3,3,233,0,Loyal,Multi-Product,2026-06-02
3694,Tunde Okeke,M,1973-07-10,2024-03-16,Owerri,5.484,7.0351,2,705866.57,current|savings,15,32,2094787.85,4,5,4,454,0,Champions,High Value,2026-07-02
3695,Grace Ibrahim,F,1982-04-23,2025-07-20,Jos,9.8965,8.8583,1,339235.25,loan,32,17,1283198.8900000001,3,2,3,323,0,At Risk,Active,2026-06-15
3696,Amaka Adegoke,M,1982-10-16,2024-06-04,Abeokuta,7.1475,3.3619,2,487821.26,current|loan,0,13,289520.91000000003,5,2,1,521,0,At Risk,Multi-Product,2026-07-17
3697,Aisha Mohammed,M,1992-09-24,2024-09-02,Jos,9.8965,8.8583,1,183071.3,loan,123,17,742551.15,1,2,1,121,0,Hibernating,Active,2026-03-16
3698,Kehinde Lawal,F,1980-11-21,2026-04-08,Lagos,6.5244,3.3792,2,912883.9,loan|savings,25,32,2443464.14,3,5,5,355,0,Loyal,High Value,2026-06-22
3699,Grace Balogun,M,1987-02-28,2026-06-27,Lagos,6.5244,3.3792,2,331758.67,loan|savings,40,43,2555314.7,2,5,5,255,0,Loyal,High Value,2026-06-07
3700,Tunde Adegoke,F,1996-03-03,2024-08-10,Abeokuta,7.1475,3.3619,2,494245.53,savings,0,31,2077329.5,5,4,4,544,0,Champions,High Value,2026-07-17
3701,Emmanuel Suleman,F,1982-04-28,2026-07-10,Owerri,5.484,7.0351,2,299032.2,loan|savings,31,16,738389.88,3,2,1,321,0,At Risk,Multi-Product,2026-06-16
3702,Emmanuel Nwabueze,M,1982-02-13,2026-03-01,Enugu,6.4584,7.5464,2,282617.03,loan|savings,102,14,752787.39,1,2,2,122,0,Hibernating,Multi-Product,2026-04-06
3703,Emeka Ogunleye,M,1989-10-22,2025-07-24,Lagos,6.5244,3.3792,2,714739.62,loan|savings,0,27,1308901.7,5,4,3,543,0,Champions,Multi-Product,2026-07-17
3704,Grace Eze,M,1985-05-11,2025-11-13,Abeokuta,7.1475,3.3619,2,320264.88,current|loan,1,30,2626076.16,5,4,5,545,0,Champions,High Value,2026-07-16
3705,Fatima Okoro,F,1977-04-18,2024-08-18,Enugu,6.4584,7.5464,2,658174.0599999999,savings,11,43,3263170.35,4,5,5,455,0,Champions,High Value,2026-07-06
3706,Kehinde Ibrahim,F,1976-01-04,2026-02-12,Lagos,6.5244,3.3792,2,641907.05,savings,430,9,899703.93,1,1,2,112,1,Hibernating,Dormant,2025-05-13
3707,Ngozi Nwachukwu,M,1988-05-18,2026-05-16,Port Harcourt,4.8156,7.0498,2,452037.31,current|savings,30,27,1865188.25,3,4,4,344,0,Loyal,High Value,2026-06-17
3708,Chinedu Balogun,M,1972-09-21,2024-12-28,Kaduna,10.5105,7.4165,2,410535.04000000004,loan,5,31,2012683.17,5,4,4,544,0,Champions,High Value,2026-07-12
3709,Zainab Hassan,M,1986-02-20,2024-01-04,Abeokuta,7.1475,3.3619,1,113244.37,current,234,5,471603.97,1,1,1,111,0,Hibernating,Active,2025-11-25
3710,Ibrahim Okeke,F,1996-10-12,2026-02-21,Abeokuta,7.1475,3.3619,1,224364.99,loan,26,15,1082292.98,3,2,2,322,0,At Risk,Active,2026-06-21
3711,Emeka Ibrahim,M,1982-11-24,2025-10-12,Ibadan,7.3775,3.947,1,129111.4,loan,57,8,163379.54,2,1,1,211,0,Hibernating,Active,2026-05-21
3712,Fatima Eze,F,1993-10-31,2025-11-16,Kaduna,10.5105,7.4165,2,420884.62,current|loan,37,40,1031621.02,2,5,2,252,0,Loyal,Multi-Product,2026-06-10
3713,Segun Johnson,M,1987-05-22,2025-11-23,Lagos,6.5244,3.3792,2,493161.06,loan|savings,7,28,1596299.87,5,4,3,543,0,Champions,Multi-Product,2026-07-10
3714,David Ajibade,F,1992-10-31,2025-07-21,Port Harcourt,4.8156,7.0498,2,916833.73,current,23,40,1876026.11,3,5,4,354,0,Loyal,High Value,2026-06-24
3715,Emmanuel Ibrahim,M,1995-10-01,2024-03-13,Ibadan,7.3775,3.947,1,59793.0,savings,44,16,1154934.1199999999,2,2,2,222,0,Hibernating,Active,2026-06-03
3716,Segun Eze,F,1986-05-01,2025-03-19,Owerri,5.484,7.0351,1,303709.03,savings,4,13,944543.39,5,2,2,522,0,At Risk,Active,2026-07-13
3717,Amaka Ibrahim,M,1974-11-03,2023-11-06,Ibadan,7.3775,3.947,2,615034.1799999999,current,1,39,3130575.13,5,5,5,555,0,Champions,High Value,2026-07-16
3718,Amaka Okeke,M,1993-08-15,2026-03-16,Enugu,6.4584,7.5464,1,408575.86,loan,131,11,461096.59,1,1,1,111,0,Hibernating,Active,2026-03-08
3719,Emeka Adelaja,M,1981-04-02,2023-09-16,Kano,12.0022,8.592,1,230267.83,loan,61,23,1717068.57,2,3,4,234,0,Loyal,Active,2026-05-17
3720,Emeka Hassan,F,1994-06-12,2023-12-01,Abuja,9.0765,7.3986,2,712763.22,loan|savings,12,36,2403851.21,4,5,5,455,0,Champions,High Value,2026-07-05
3721,Ngozi Ajibade,F,1988-12-29,2026-06-14,Kano,12.0022,8.592,1,153429.63,loan,6,21,1409849.3499999999,5,3,3,533,0,At Risk,Active,2026-07-11
3722,Chinedu Okonkwo,M,1996-10-16,2026-02-05,Ibadan,7.3775,3.947,2,552629.4,loan|savings,27,21,1580967.21,3,3,3,333,0,At Risk,Multi-Product,2026-06-20
3723,Adesuwa Okoro,F,1997-02-19,2024-03-06,Kano,12.0022,8.592,1,423676.04,savings,365,7,684890.13,1,1,1,111,0,Hibernating,Active,2025-07-17
3724,Abubakar Onyeka,M,1971-02-10,2026-02-24,Kano,12.0022,8.592,1,171816.18,loan,5,19,1516515.26,5,3,3,533,0,At Risk,Active,2026-07-12
3725,Adesuwa Adegoke,M,1993-03-09,2025-10-09,Port Harcourt,4.8156,7.0498,1,2929.43,current,22,23,1211587.7,3,3,3,333,0,At Risk,Active,2026-06-25
3726,Ifeanyi Okoro,M,1989-11-27,2026-03-29,Jos,9.8965,8.8583,2,756872.2,current|loan,13,22,1090994.92,4,3,2,432,0,At Risk,Multi-Product,2026-07-04
3727,Grace Johnson,M,1995-08-11,2026-03-07,Port Harcourt,4.8156,7.0498,1,268820.76,current,11,6,348517.55,4,1,1,411,0,At Risk,Active,2026-07-06
3728,Grace Umeh,F,1973-08-23,2026-03-11,Abeokuta,7.1475,3.3619,1,427530.91,savings,21,21,1544471.27,3,3,3,333,0,At Risk,Active,2026-06-26
3729,Grace Ibrahim,M,1997-01-19,2025-01-07,Owerri,5.484,7.0351,2,613206.19,current,3,18,958937.57,5,2,2,522,0,At Risk,Multi-Product,2026-07-14
3730,Halima Onyeka,F,1994-03-13,2023-08-21,Abeokuta,7.1475,3.3619,1,75863.05,current,5,16,1155804.42,5,2,2,522,0,At Risk,Active,2026-07-12
3731,Aisha Ahmed,M,1972-03-03,2023-12-20,Abeokuta,7.1475,3.3619,2,527835.97,current|loan,27,22,1731494.31,3,3,4,334,0,Loyal,High Value,2026-06-20
3732,Adesuwa Okonkwo,F,1987-09-14,2026-06-04,Benin City,6.335,5.6037,1,196741.84,savings,18,20,1141782.56,3,3,2,332,0,At Risk,Active,2026-06-29
3733,Bola Obi,M,1991-10-18,2023-10-05,Calabar,4.9757,8.3417,1,12589.2,current,68,8,753498.81,2,1,2,212,0,Hibernating,Active,2026-05-10
3734,David Johnson,M,1980-11-02,2025-06-15,Kano,12.0022,8.592,2,129534.20999999999,current|loan,27,28,1774432.15,3,4,4,344,0,Loyal,High Value,2026-06-20
3735,Uche Okoro,F,1993-05-08,2026-03-21,Abeokuta,7.1475,3.3619,1,276207.72,savings,286,4,141375.13999999998,1,1,1,111,0,Hibernating,Active,2025-10-04
3736,Adesuwa Ajibade,F,1991-05-02,2025-05-28,Kano,12.0022,8.592,2,739563.13,loan,4,31,1805090.06,5,4,4,544,0,Champions,High Value,2026-07-13
3737,Abubakar Nwabueze,F,1977-03-21,2025-08-29,Port Harcourt,4.8156,7.0498,1,321284.41,loan,70,23,1170525.82,2,3,2,232,0,Hibernating,Active,2026-05-08
3738,Aisha Ahmed,M,1996-03-11,2024-04-23,Calabar,4.9757,8.3417,2,382490.07,current,6,34,1715085.23,5,5,4,554,0,Champions,High Value,2026-07-11
3739,Emmanuel Danjuma,F,1973-10-31,2025-03-20,Calabar,4.9757,8.3417,1,377829.67,current,72,12,1212926.33,1,1,3,113,0,Hibernating,Active,2026-05-06
3740,Ifeanyi Bello,F,1980-05-16,2023-09-23,Owerri,5.484,7.0351,2,326004.91000000003,current,369,12,990411.78,1,1,2,112,1,Hibernating,Dormant,2025-07-13
3741,Abubakar Lawal,M,1992-06-02,2025-09-10,Kano,12.0022,8.592,1,451223.29,savings,56,5,495427.07,2,1,1,211,0,Hibernating,Active,2026-05-22
3742,Grace Abiola,M,1970-07-12,2025-06-29,Abeokuta,7.1475,3.3619,1,226912.7,loan,355,9,533182.41,1,1,1,111,0,Hibernating,Active,2025-07-27
3743,Ifeanyi Nwabueze,F,1970-04-04,2024-07-03,Owerri,5.484,7.0351,2,90057.84,current|savings,26,39,3034246.86,3,5,5,355,0,Loyal,High Value,2026-06-21
3744,Kehinde Ajibade,F,1974-05-02,2024-11-09,Jos,9.8965,8.8583,2,604139.7,current|loan,22,25,1221551.96,3,4,3,343,0,Loyal,Multi-Product,2026-06-25
3745,Abubakar Okonkwo,M,1972-12-31,2026-03-23,Owerri,5.484,7.0351,2,740878.7,current,21,38,1839043.01,3,5,4,354,0,Loyal,High Value,2026-06-26
3746,Ifeanyi Nwabueze,F,1980-11-01,2023-10-14,Kano,12.0022,8.592,2,183044.59,loan|savings,3,33,2481934.6999999997,5,5,5,555,0,Champions,High Value,2026-07-14
3747,Ifeanyi Hassan,M,1973-05-05,2024-10-05,Benin City,6.335,5.6037,2,652294.98,savings,5,34,2893334.15,5,5,5,555,0,Champions,High Value,2026-07-12
3748,Halima Ogunleye,F,1970-05-10,2024-01-23,Calabar,4.9757,8.3417,2,380066.95,current|loan,52,26,1318439.8900000001,2,4,3,243,0,Loyal,Multi-Product,2026-05-26
3749,Yakubu Hassan,M,1997-04-04,2024-11-30,Enugu,6.4584,7.5464,2,623873.02,current|savings,13,34,3010868.4699999997,4,5,5,455,0,Champions,High Value,2026-07-04
3750,Amaka Okoro,F,1982-12-26,2025-06-27,Kaduna,10.5105,7.4165,1,440385.21,current,21,22,1753514.2,3,3,4,334,0,Loyal,Active,2026-06-26
3751,Abubakar Umeh,M,1991-04-15,2025-05-04,Jos,9.8965,8.8583,2,540856.53,current|loan,75,25,793185.48,1,4,2,142,0,Loyal,Multi-Product,2026-05-03
3752,Uche Ahmed,M,1973-06-23,2024-07-28,Abeokuta,7.1475,3.3619,2,531779.03,current,3,12,840877.9299999999,5,1,2,512,0,At Risk,Multi-Product,2026-07-14
3753,Fatima Nwachukwu,F,1997-02-24,2026-04-30,Kano,12.0022,8.592,1,49946.07,savings,107,12,635530.94,1,1,1,111,0,Hibernating,Active,2026-04-01
3754,Amaka Onyeka,F,1977-03-08,2025-04-10,Ibadan,7.3775,3.947,2,134737.31,current|savings,1,23,1039674.92,5,3,2,532,0,At Risk,Multi-Product,2026-07-16
3755,Ibrahim Mohammed,F,1973-10-11,2025-12-28,Benin City,6.335,5.6037,2,934400.78,current|savings,51,23,1387892.07,2,3,3,233,0,Loyal,Multi-Product,2026-05-27
3756,Abubakar Eze,M,1981-04-09,2025-05-18,Jos,9.8965,8.8583,2,580538.51,loan|savings,43,13,873944.6799999999,2,2,2,222,0,Hibernating,Multi-Product,2026-06-04
3757,Chinedu Nwabueze,F,1992-04-03,2026-07-03,Jos,9.8965,8.8583,1,310709.49,savings,448,9,527320.49,1,1,1,111,1,Hibernating,Dormant,2025-04-25
3758,Yakubu Balogun,F,1989-08-13,2024-01-04,Jos,9.8965,8.8583,1,467161.95,loan,17,9,437849.25,4,1,1,411,0,At Risk,Active,2026-06-30
3759,Grace Suleman,F,1983-07-07,2023-12-29,Kano,12.0022,8.592,1,220545.34,current,86,5,0.0,1,1,1,111,0,Hibernating,Active,2026-04-22
3760,Aisha Adelaja,M,1973-09-18,2024-05-29,Kano,12.0022,8.592,1,141554.73,loan,54,5,528188.72,2,1,1,211,0,Hibernating,Active,2026-05-24
3761,Abubakar Ibrahim,M,1978-11-19,2024-01-03,Lagos,6.5244,3.3792,1,214056.77,savings,14,19,1087737.3699999999,4,3,2,432,0,At Risk,Active,2026-07-03
3762,Grace Okonkwo,M,1976-10-22,2025-01-06,Ibadan,7.3775,3.947,2,424332.5,loan,4,36,2087182.1199999999,5,5,4,554,0,Champions,High Value,2026-07-13
3763,Bola Ibrahim,F,1984-01-06,2024-03-25,Kano,12.0022,8.592,2,245392.15,loan|savings,15,34,2844161.5,4,5,5,455,0,Champions,High Value,2026-07-02
3764,Uche Ibrahim,F,1970-05-02,2023-09-02,Port Harcourt,4.8156,7.0498,2,445562.1,current|savings,0,33,1712251.55,5,5,4,554,0,Champions,High Value,2026-07-17
3765,Lilian Hassan,M,1996-04-18,2023-10-17,Lagos,6.5244,3.3792,1,288102.11,current,42,18,1027877.46,2,2,2,222,0,Hibernating,Active,2026-06-05
3766,Ibrahim Eze,M,1971-07-25,2024-01-02,Benin City,6.335,5.6037,1,128153.06,current,30,12,674670.56,3,1,1,311,0,Hibernating,Active,2026-06-17
3767,David Okoro,F,1974-01-03,2025-08-11,Kaduna,10.5105,7.4165,2,698886.6399999999,current,7,30,1832655.34,5,4,4,544,0,Champions,High Value,2026-07-10
3768,Emmanuel Nwabueze,M,1995-01-02,2025-06-22,Owerri,5.484,7.0351,1,141489.08,loan,57,20,1025388.28,2,3,2,232,0,Hibernating,Active,2026-05-21
3769,Yakubu Johnson,M,1980-12-02,2025-10-20,Owerri,5.484,7.0351,1,291897.56,loan,12,23,1630316.8,4,3,4,434,0,Champions,Active,2026-07-05
3770,Obinna Okeke,F,1989-05-10,2024-08-17,Lagos,6.5244,3.3792,1,176818.78,savings,151,10,481165.07999999996,1,1,1,111,0,Hibernating,Active,2026-02-16
3771,Ifeanyi Abiola,F,1974-02-16,2024-12-18,Lagos,6.5244,3.3792,2,650574.88,current|savings,23,14,661180.1,3,2,1,321,0,At Risk,Multi-Product,2026-06-24
3772,Mercy Eze,F,1979-01-23,2026-03-01,Jos,9.8965,8.8583,1,449612.54,current,23,11,1037167.54,3,1,2,312,0,At Risk,Active,2026-06-24
3773,Kehinde Adegoke,M,1995-10-02,2024-10-20,Ibadan,7.3775,3.947,2,170293.28,current,5,30,2617604.97,5,4,5,545,0,Champions,High Value,2026-07-12
