AccountID,CustomerID,AccountNumber,AccountType,OpenDate,Balance
5876,3563,2363411467,savings,2023-07-30,99088.92
5877,3564,9589466584,savings,2026-06-07,479312.79
5878,3564,1925637876,current,2026-06-08,339886.94
5879,3565,9040457029,current,2025-07-20,446236.52
5880,3566,5776076358,loan,2025-09-29,242697.61
5881,3566,5246190634,loan,2025-08-26,101612.04
5882,3567,1860183360,savings,2025-10-06,6651.61
5883,3567,4171394756,loan,2025-10-07,120631.58
5884,3568,8177955829,current,2024-01-26,348303.98
5885,3568,3989789504,current,2024-01-24,210528.83
5886,3569,7124483670,savings,2024-11-21,77885.17
5887,3569,5078417128,current,2024-12-19,381445.08
5888,3570,3537422454,current,2026-08-05,246598.86
5889,3570,1443830806,current,2026-09-05,250646.37
5890,3571,3323603377,savings,2024-02-22,240568.13
5891,3572,5872166259,current,2026-02-04,280505.39
5892,3572,9594341214,current,2026-02-22,16622.83
5893,3573,5105752911,current,2025-08-23,158012
5894,3574,9163812637,loan,2025-03-15,485154.44
5895,3574,9031650976,savings,2025-04-08,172767.26
5896,3575,4938816027,savings,2024-10-08,137724.36
5897,3576,6610976925,loan,2024-11-29,429691.53
5898,3577,1123914454,loan,2026-08-07,350457.58
5899,3577,8613242076,savings,2026-07-27,468547.26
5900,3578,6648992562,savings,2025-11-20,217621.09
5901,3578,8399861517,savings,2026-01-03,30490.77
5902,3579,2950798373,savings,2025-09-15,137445.41
5903,3579,4058881913,current,2025-07-05,438648.86
5904,3580,3920542790,savings,2024-01-01,230898.28
5905,3581,1166394151,savings,2024-05-07,234402.7
5906,3581,7530829727,loan,2024-07-24,311074.88
5907,3582,1504587857,loan,2025-03-01,462491.22
5908,3583,9138634064,loan,2024-07-01,44742.21
5909,3583,7016042873,loan,2024-07-04,133074.12
5910,3584,2474702769,loan,2024-08-11,458333.83
5911,3584,1531292154,current,2024-09-19,193616.85
5912,3585,7988275760,current,2026-01-17,445106.61
5913,3586,4203892836,current,2026-06-13,27695.5
5914,3586,9710748651,current,2026-07-30,422421.47
5915,3587,1961002670,savings,2023-10-11,368087.6
5916,3588,6048039331,current,2024-10-16,296626.9
5917,3588,7855776326,savings,2024-09-16,317455.47
5918,3589,2758029501,savings,2024-09-03,302406.38
5919,3590,2984576286,current,2024-08-24,150289.2
5920,3590,2080243210,current,2024-08-19,130218.56
5921,3591,7268090446,loan,2026-07-20,115091.08
5922,3591,6584528202,savings,2026-05-14,249761.83
5923,3592,3725737968,savings,2024-09-16,239157.51
5924,3592,9505841927,savings,2024-09-14,264796.06
5925,3593,2242753671,savings,2025-01-06,286610.38
5926,3593,3504201948,loan,2025-01-13,301082.02
5927,3594,7895035492,loan,2023-10-21,143413.57
5928,3594,4077285647,current,2023-10-01,390845.38
5929,3595,9255333971,loan,2026-08-16,498528.17
5930,3595,4435567468,savings,2026-06-14,356683.82
5931,3596,9849115889,loan,2025-11-05,94329.55
5932,3596,1606007402,loan,2025-11-14,286767.73
5933,3597,6968398689,current,2025-09-22,155757.43
5934,3598,8457857611,loan,2026-05-20,362151.97
5935,3598,2400579003,loan,2026-05-28,296871.65
5936,3599,4007355106,loan,2023-11-02,186696.02
5937,3599,5693580483,loan,2023-11-18,322847.88
5938,3600,6685998640,current,2023-10-05,405075.27
5939,3600,5602664089,current,2023-10-12,309265.82
5940,3601,6372326194,current,2024-09-28,308230.44
5941,3601,6918461125,loan,2024-11-21,260208.86
5942,3602,3678333023,current,2024-04-05,168839.55
5943,3602,8490235821,savings,2024-03-12,59177.2
5944,3603,5325440311,savings,2024-02-14,394445.48
5945,3603,6722243927,savings,2024-01-24,63581.14
5946,3604,3854711425,loan,2024-10-02,247068.64
5947,3605,1656755766,loan,2024-10-23,339952.51
5948,3606,4277274894,loan,2026-03-10,417473.6
5949,3606,3861964542,current,2026-04-20,376354.72
5950,3607,1577656720,current,2024-05-23,483996.39
5951,3607,6840447372,savings,2024-04-27,369673.1
5952,3608,4996882236,savings,2024-06-15,292182.21
5953,3608,2993067156,loan,2024-07-17,60497
5954,3609,3109165406,savings,2025-04-11,70811.77
5955,3609,7432744860,current,2025-03-28,55951.35
5956,3610,4768038889,savings,2024-01-26,265779.61
5957,3610,7724124832,loan,2024-01-12,38753.17
5958,3611,9574340591,current,2025-06-05,441137.18
5959,3611,6811711503,savings,2025-06-04,216656.06
5960,3612,2212385998,savings,2024-07-20,451322.36
5961,3612,3776214391,current,2024-06-11,69686.72
5962,3613,4657740277,current,2023-09-22,277323.56
5963,3614,8287433623,savings,2026-01-20,466276.44
5964,3614,2162015607,savings,2025-12-21,301944.42
5965,3615,5406840590,current,2026-07-23,187940.06
5966,3616,5663684460,loan,2024-09-18,450931.74
5967,3616,2340613711,savings,2024-09-14,408224.95
5968,3617,1865407681,current,2023-09-17,287052.73
5969,3617,4403144004,loan,2023-09-30,203027.84
5970,3618,1695007539,savings,2025-11-07,338815.07
5971,3619,2463898324,loan,2025-03-19,444016.33
5972,3620,4356360244,savings,2026-01-30,482644.84
5973,3621,9462296995,savings,2025-04-20,253960.28
5974,3621,9949855524,loan,2025-06-01,61915.21
5975,3622,5899119614,current,2023-09-04,205795.27
5976,3623,7688976364,loan,2025-05-16,60536.13
5977,3624,2962744140,current,2025-07-01,477670.68
5978,3624,5673306998,savings,2025-06-29,301517.44
5979,3625,7126725967,current,2023-09-26,21005.3
5980,3626,3782842460,loan,2024-10-28,464909.93
5981,3627,2056972494,current,2025-01-30,410793.55
5982,3627,8297049952,current,2025-01-24,351551.97
5983,3628,7965993589,loan,2025-04-26,27155.93
5984,3628,8759782910,current,2025-05-29,296516.88
5985,3629,8563536853,savings,2026-05-07,224121.24
5986,3629,4839234758,loan,2026-03-19,372366.86
5987,3630,8955632670,savings,2024-07-14,81210.55
5988,3631,7408323380,loan,2024-08-13,144751.71
5989,3632,9349912144,savings,2025-11-13,300539.49
5990,3633,5527857923,savings,2025-08-10,106454.29
5991,3633,6770534163,savings,2025-08-12,260834.67
5992,3634,2057775971,current,2025-08-05,222783
5993,3634,7050689109,current,2025-09-19,329001.98
5994,3635,8392785246,loan,2025-02-02,127399.72
5995,3635,6522056231,current,2025-02-14,86092.94
5996,3636,6114766935,loan,2024-10-12,76889.19
5997,3637,7184549798,loan,2026-08-11,120613.68
5998,3637,5095467518,current,2026-08-02,467219.44
5999,3638,6082277008,savings,2025-10-07,323113.9
6000,3638,4848216241,current,2025-11-11,206659.68
6001,3639,8144618687,current,2024-08-25,403339.46
6002,3639,1775628322,savings,2024-08-09,465069.97
6003,3640,2836666595,loan,2025-01-23,396551.46
6004,3641,9896080594,loan,2026-04-28,193248.34
6005,3641,4780014705,savings,2026-07-15,305335.9
6006,3642,4190203153,savings,2023-10-05,260098.54
6007,3642,2955434433,current,2023-10-12,429375.18
6008,3643,5870067120,savings,2025-11-16,339996.43
6009,3643,3451651885,loan,2025-12-19,109742.05
6010,3644,1636160485,current,2025-01-18,274190.95
6011,3645,1896276673,savings,2026-01-22,163188.55
6012,3645,5298577456,current,2026-01-09,375963.33
6013,3646,2851109471,loan,2025-09-08,302505.1
6014,3646,8849426509,savings,2025-08-14,177772.23
6015,3647,8910424435,savings,2024-04-21,290115.28
6016,3648,9985538962,savings,2024-10-10,341755.59
6017,3648,9609437158,current,2024-09-06,249775.2
6018,3649,3236359632,savings,2026-02-18,442111.74
6019,3650,9604618980,loan,2025-09-09,494842.94
6020,3650,1007989850,loan,2025-10-24,248177.2
6021,3651,3054743509,current,2025-05-19,94167.59
6022,3651,1800791633,current,2025-05-01,166350.15
6023,3652,7580408311,savings,2025-12-08,292542.16
6024,3652,5435514854,current,2025-10-25,258552.39
6025,3653,4185422629,current,2025-09-16,26529.97
6026,3653,7215893732,current,2025-09-03,360929.92
6027,3654,1188892784,savings,2026-02-16,110945.36
6028,3655,9709012076,savings,2024-12-01,260772.34
6029,3655,8949672675,savings,2025-01-09,300344.74
6030,3656,7154695948,loan,2026-03-09,43751.31
6031,3656,4708173905,loan,2026-03-03,346706.15
6032,3657,4299760227,savings,2023-12-13,226081.47
6033,3658,8870895059,current,2025-07-11,391252.14
6034,3658,9027050569,savings,2025-07-27,293966.49
6035,3659,3670720281,savings,2025-08-01,488879.92
6036,3659,8236894613,savings,2025-08-25,140895.18
6037,3660,3670303298,current,2025-03-15,204244.43
6038,3661,1583958667,loan,2024-06-26,232065.95
6039,3661,3054456996,loan,2024-07-20,108601.16
6040,3662,6841547398,current,2025-11-19,255515.8
6041,3663,7358326531,savings,2025-12-24,77120
6042,3664,2988612220,loan,2026-02-18,30291.28
6043,3664,2101134754,current,2026-03-25,253360.46
6044,3665,2997133946,savings,2024-11-15,282119
6045,3665,3156105815,loan,2024-10-22,467210.86
6046,3666,3249319806,loan,2023-11-23,448422.43
6047,3667,7052385975,loan,2026-01-15,406863.09
6048,3667,1363905300,current,2025-11-26,231796.16
6049,3668,9861992685,current,2023-09-06,426154.87
6050,3669,4038953129,loan,2024-11-02,486206.3
6051,3669,9742158080,current,2024-10-03,22209.67
6052,3670,4666564485,loan,2025-08-31,332925.18
6053,3671,6075256929,loan,2026-03-07,320977.08
6054,3671,7583930519,loan,2026-03-29,147885.94
6055,3672,4269066760,savings,2025-06-23,109486.83
6056,3672,6109889706,savings,2025-05-26,374299.85
6057,3673,8265748254,savings,2023-12-18,362615.4
6058,3674,8815908242,loan,2024-07-03,46031.49
6059,3674,2830372642,current,2024-07-13,252616.69
6060,3675,5654342709,current,2026-05-01,419883.23
6061,3676,8980013786,current,2024-02-13,326891.85
6062,3676,7257801521,current,2024-02-11,424273.84
6063,3677,9022953815,loan,2025-05-15,91555.23
6064,3677,3362229469,savings,2025-06-28,221873.72
6065,3678,9682562264,savings,2026-01-25,423954.66
6066,3679,7210905898,savings,2026-02-01,180342.46
6067,3680,5372755962,savings,2025-03-28,23098.18
6068,3680,5479765813,loan,2025-04-16,35197.51
6069,3681,4709654059,loan,2024-09-26,325727.61
6070,3681,1791607739,loan,2024-07-17,81381.84
6071,3682,7670547807,loan,2026-03-05,131293.17
6072,3682,8337558198,loan,2026-04-13,232939.64
6073,3683,2298340921,loan,2026-03-17,260282.53
6074,3683,4333435066,savings,2026-03-17,461673.2
6075,3684,6896550390,current,2024-01-03,377487.78
6076,3684,9378921357,loan,2023-12-10,230198.09
6077,3685,2310842771,current,2025-04-24,201980.13
6078,3686,4347823946,current,2025-11-29,117279.68
6079,3686,5729686373,savings,2025-12-25,48335.95
6080,3687,4753618889,savings,2026-04-02,417637.91
6081,3687,1444404019,savings,2026-01-27,462563.73
6082,3688,7643064787,savings,2026-08-21,151317.44
6083,3688,5286967011,loan,2026-07-19,240547.11
6084,3689,3556185164,current,2025-02-01,244111.85
6085,3689,2053151197,loan,2025-02-07,179258.72
6086,3690,6045980735,savings,2024-01-11,141324.53
6087,3690,6845516829,loan,2023-12-31,485389.33
6088,3691,2344094717,current,2025-01-28,439239.17
6089,3692,8011078116,current,2025-10-14,154724.52
6090,3692,2997404445,current,2025-08-28,176640.97
6091,3693,9870425564,savings,2023-10-20,250114.09
6092,3693,9348228498,savings,2023-12-18,6632.13
6093,3694,7169459361,current,2024-05-05,468347.16
6094,3694,1189348661,savings,2024-04-12,237519.41
6095,3695,4158596336,loan,2025-08-10,339235.25
6096,3696,5557854179,current,2024-06-26,176168.81
6097,3696,5881373310,loan,2024-08-01,311652.45
6098,3697,7520030362,loan,2024-09-04,183071.3
6099,3698,2655370289,loan,2026-06-15,431697.39
6100,3698,8315551324,savings,2026-05-12,481186.51
6101,3699,5492161692,loan,2026-06-29,206036.58
6102,3699,2706471855,savings,2026-09-11,125722.09
6103,3700,1335308854,savings,2024-09-06,402288.15
6104,3700,1126989137,savings,2024-10-05,91957.38
6105,3701,5925617899,savings,2026-08-08,65890.61
6106,3701,3478551365,loan,2026-10-08,233141.59
6107,3702,5865170412,savings,2026-05-14,239171.48
6108,3702,8134615332,loan,2026-03-10,43445.55
6109,3703,9321021944,savings,2025-09-24,231482.75
6110,3703,2211010038,loan,2025-07-24,483256.87
6111,3704,8961565907,loan,2025-12-25,93291.09
6112,3704,2503273194,current,2025-11-27,226973.79
6113,3705,4526748988,savings,2024-08-21,194924.84
6114,3705,2982182018,savings,2024-08-30,463249.22
6115,3706,2996033570,savings,2026-02-27,452372.6
6116,3706,4200500984,savings,2026-02-27,189534.45
6117,3707,6885091708,savings,2026-08-02,17157.51
6118,3707,7313608974,current,2026-07-01,434879.8
6119,3708,9448510652,loan,2025-02-17,278973.31
6120,3708,8281703951,loan,2025-02-26,131561.73
6121,3709,3492619866,current,2024-01-27,113244.37
6122,3710,7321881492,loan,2026-04-22,224364.99
6123,3711,9023447618,loan,2025-11-11,129111.4
6124,3712,6362842152,current,2026-01-04,285954.91
6125,3712,1780525725,loan,2026-01-25,134929.71
6126,3713,1064268424,savings,2025-11-23,21203.08
6127,3713,9533978528,loan,2025-12-27,471957.98
6128,3714,8845772429,current,2025-09-12,457942.74
6129,3714,7700140638,current,2025-08-11,458890.99
6130,3715,8539673330,savings,2024-05-06,59793
6131,3716,2177677937,savings,2025-03-21,303709.03
6132,3717,8523719567,current,2023-12-16,200077.11
6133,3717,1897991061,current,2024-01-16,414957.07
6134,3718,7732050986,loan,2026-04-04,408575.86
6135,3719,5918066204,loan,2023-11-12,230267.83
6136,3720,8630383329,loan,2023-12-27,495715.89
6137,3720,6642790627,savings,2023-12-02,217047.33
6138,3721,7017567302,loan,2026-08-14,153429.63
6139,3722,9200674675,savings,2026-02-06,457192.07
6140,3722,4676132538,loan,2026-05-05,95437.33
6141,3723,3378941695,savings,2024-06-03,423676.04
6142,3724,8926588501,loan,2026-02-26,171816.18
6143,3725,7632030485,current,2025-12-23,2929.43
6144,3726,6969225413,loan,2026-06-01,387177.03
6145,3726,9380240365,current,2026-05-21,369695.17
6146,3727,7560421735,current,2026-03-10,268820.76
6147,3728,9078139543,savings,2026-05-15,427530.91
6148,3729,5150186677,current,2025-03-05,422250.47
6149,3729,9114912595,current,2025-02-16,190955.72
6150,3730,2591983173,current,2023-10-23,75863.05
6151,3731,4491175311,loan,2024-02-01,103619.19
6152,3731,7234248811,current,2023-12-23,424216.78
6153,3732,7802140380,savings,2026-06-22,196741.84
6154,3733,5691113670,current,2023-10-20,12589.2
6155,3734,4366599124,current,2025-07-06,109659.56
6156,3734,5085158477,loan,2025-08-16,19874.65
6157,3735,8913561762,savings,2026-03-30,276207.72
6158,3736,9374590780,loan,2025-07-24,283729.51
6159,3736,8519395427,loan,2025-07-20,455833.62
6160,3737,9415950973,loan,2025-09-08,321284.41
6161,3738,5193448014,current,2024-05-11,329339.14
6162,3738,7357985465,current,2024-05-21,53150.93
6163,3739,4628906306,current,2025-05-12,377829.67
6164,3740,7677754358,current,2023-10-08,113142.75
6165,3740,1064821406,current,2023-11-29,212862.16
6166,3741,6522386415,savings,2025-11-30,451223.29
6167,3742,9200309218,loan,2025-08-06,226912.7
6168,3743,3455347495,current,2024-07-31,51292.21
6169,3743,4865972951,savings,2024-08-19,38765.63
6170,3744,3058882649,loan,2025-01-05,401041.16
6171,3744,3114129190,current,2024-11-25,203098.54
6172,3745,3718186655,current,2026-06-17,266326.13
6173,3745,3589546010,current,2026-04-03,474552.57
6174,3746,3833540881,loan,2023-12-10,131018.62
6175,3746,6866769924,savings,2024-01-06,52025.97
6176,3747,6914604812,savings,2024-11-10,311242.79
6177,3747,5308483371,savings,2024-12-19,341052.19
6178,3748,4230233711,current,2024-02-15,219605.22
6179,3748,5057685578,loan,2024-01-28,160461.73
6180,3749,3683263374,savings,2025-02-10,452689.35
6181,3749,6626400903,current,2025-02-10,171183.67
6182,3750,3238933023,current,2025-07-26,440385.21
6183,3751,5316459335,loan,2025-05-17,497572.05
6184,3751,3052169648,current,2025-06-14,43284.48
6185,3752,2329196201,current,2024-10-25,415393.34
6186,3752,9539967328,current,2024-09-04,116385.69
6187,3753,3307768522,savings,2026-05-01,49946.07
6188,3754,5557157448,current,2025-05-17,8999.11
6189,3754,5740481334,savings,2025-05-09,125738.2
6190,3755,7954984972,savings,2026-02-21,439842.74
6191,3755,8620117545,current,2025-12-31,494558.04
6192,3756,4326893384,savings,2025-06-18,119263.82
6193,3756,2696924984,loan,2025-05-26,461274.69
6194,3757,3687347683,savings,2026-08-25,310709.49
6195,3758,9524539505,loan,2024-01-12,467161.95
6196,3759,4388868814,current,2024-02-03,220545.34
6197,3760,2404670512,loan,2024-06-28,141554.73
6198,3761,8259143796,savings,2024-03-03,214056.77
6199,3762,7377305469,loan,2025-03-16,398527.28
6200,3762,2406420406,loan,2025-03-01,25805.22
6201,3763,8899949847,savings,2024-04-12,202178.69
6202,3763,4934002365,loan,2024-03-25,43213.46
6203,3764,4721041872,savings,2023-11-29,287686.87
6204,3764,1984199661,current,2023-09-12,157875.23
6205,3765,1992237661,current,2023-11-22,288102.11
6206,3766,8485242271,current,2024-03-23,128153.06
6207,3767,9875355483,current,2025-10-28,398533.79
6208,3767,3019619424,current,2025-09-25,300352.85
6209,3768,7253300332,loan,2025-08-05,141489.08
6210,3769,8200027692,loan,2026-01-01,291897.56
6211,3770,7156448217,savings,2024-10-14,176818.78
6212,3771,8887178710,savings,2025-02-22,170073.21
6213,3771,9973118519,current,2025-03-11,480501.67
6214,3772,4705249637,current,2026-03-13,449612.54
6215,3773,5835816218,current,2024-12-17,44417.29
6216,3773,3457951078,current,2025-01-16,125875.99
6217,3774,7447920851,current,2026-06-15,122441.95
6218,3775,2685224367,current,2025-04-11,34126.92
6219,3775,8476311699,savings,2025-03-19,428381.55
6220,3776,7654841074,loan,2025-04-22,26493.52
6221,3776,7427402203,savings,2025-02-12,459899.16
6222,3777,4267467061,loan,2025-01-19,363658.45
6223,3777,7421538184,loan,2025-02-23,195432.63
6224,3778,7206580210,loan,2026-04-01,330638.85
6225,3778,5131234980,current,2026-03-12,24534.78
6226,3779,6645849917,current,2023-10-12,352717.29
6227,3779,7472488867,loan,2023-11-14,232122.84
6228,3780,4846886832,savings,2024-02-26,143309.03
6229,3780,4904459763,current,2024-02-24,342518.77
6230,3781,4477833387,savings,2023-12-26,239127.97
6231,3781,6086528831,loan,2024-01-10,3598.81
6232,3782,8114436830,savings,2024-06-02,447672.95
6233,3782,3239736131,loan,2024-04-07,40435.2
6234,3783,4223709183,current,2024-08-20,82519.14
6235,3783,2210046657,loan,2024-10-12,243158.38
6236,3784,6442861233,current,2025-05-05,205055.96
6237,3784,4034433044,loan,2025-04-19,300582.61
6238,3785,1699163802,loan,2026-05-19,420547.69
6239,3785,9561976643,savings,2026-04-26,166202.51
6240,3786,3635707152,savings,2024-05-15,1909.71
6241,3786,9326435327,savings,2024-04-07,258822.93
6242,3787,3453657228,savings,2024-06-13,322189.24
6243,3787,8498498356,savings,2024-07-15,191877.32
6244,3788,4224010931,current,2025-05-21,436912.19
6245,3789,9070325331,loan,2025-07-05,445385.94
6246,3789,5553317801,savings,2025-07-28,66345.97
6247,3790,8421317703,savings,2024-05-30,175465.07
6248,3790,8127261040,current,2024-07-02,352464.38
6249,3791,6001779316,loan,2026-07-16,357118.53
6250,3792,9330519978,loan,2025-03-26,146418.86
6251,3793,1440811144,current,2025-09-22,464043.15
6252,3794,8445880791,current,2025-05-01,231992.85
6253,3794,6532671345,loan,2025-03-13,277141.17
6254,3795,4445969115,current,2025-12-22,245858.81
6255,3795,8697874449,savings,2026-01-02,376006.88
6256,3796,3520545479,current,2024-07-22,469958.75
6257,3797,6512629006,savings,2025-06-11,23322.1
6258,3798,2384908920,loan,2025-02-28,272621.02
6259,3798,1112853497,loan,2025-02-06,434953.22
6260,3799,9034927204,current,2025-02-16,61942.42
6261,3799,9092004021,loan,2024-12-18,36693.62
6262,3800,4494892500,loan,2026-05-22,320251.7
6263,3800,2328081093,loan,2026-07-10,159726.59
6264,3801,9459146346,loan,2025-09-05,193459
6265,3802,2128551255,current,2024-07-08,266497.31
6266,3803,4285692018,savings,2025-03-30,327382.98
6267,3803,1452763595,loan,2025-05-18,432840.1
6268,3804,3968612179,savings,2026-07-10,390976.63
6269,3805,9275065313,current,2026-05-20,351727.59
6270,3805,3540533603,loan,2026-06-28,17277.84
6271,3806,9746621468,savings,2023-11-30,411672.58
6272,3807,8170631182,savings,2024-03-26,211411.94
6273,3808,6463814438,savings,2025-06-25,391442.74
6274,3808,2970206148,current,2025-07-05,228424.15
6275,3809,2614427802,savings,2023-08-16,394681.58
6276,3809,3771103190,loan,2023-10-06,393706.82
6277,3810,1926149139,current,2025-05-25,344172.96
6278,3810,8038411873,current,2025-05-09,218488.9
6279,3811,4879985193,current,2023-10-19,362561.75
6280,3811,6095110850,loan,2023-12-03,289324.06
6281,3812,3412015922,loan,2025-06-12,427208.88
6282,3812,9395275041,loan,2025-04-01,207802.43
6283,3813,7965145651,current,2023-12-19,387293.08
6284,3814,1294362148,current,2026-02-24,129115.53
6285,3814,1788655809,current,2026-05-05,121870.38
6286,3815,4393566975,loan,2024-12-31,85781.05
6287,3815,9729913789,savings,2024-12-14,130803.43
6288,3816,6221919548,savings,2026-07-25,69788.66
6289,3816,4949390481,savings,2026-08-04,32864.42
6290,3817,1548625280,savings,2025-01-14,30731.42
6291,3818,4855617864,current,2024-04-20,129217.23
6292,3819,2503984975,loan,2024-10-10,411905.51
6293,3820,9834697321,loan,2025-07-17,223172.34
6294,3821,9048533801,savings,2024-10-20,86469.04
6295,3821,5889597870,savings,2024-08-29,467076.62
6296,3822,7783018762,current,2024-01-23,20036.91
6297,3822,8266959619,loan,2024-02-20,147565.69
6298,3823,5838724978,loan,2024-05-15,488237.86
6299,3823,3499312782,savings,2024-03-24,104955.42
6300,3824,2044517521,savings,2024-03-08,233344.36
6301,3824,3863212697,savings,2024-02-11,325237.87
6302,3825,9746720513,savings,2025-04-12,419834.42
6303,3825,5070542789,loan,2025-04-03,102100.88
6304,3826,2748932797,current,2025-04-10,416068.73
6305,3827,8064633670,current,2024-04-27,347686.32
6306,3827,6520695819,current,2024-02-05,40928.55
6307,3828,8713445574,savings,2023-09-20,85644.65
6308,3828,1420494877,loan,2023-09-29,378815.69
6309,3829,6261362899,current,2024-02-20,37566.37
6310,3829,9896631168,loan,2024-01-07,8103.9
6311,3830,3965802517,savings,2025-07-12,481929.5
6312,3830,6844721923,current,2025-05-03,4949.16
6313,3831,2247514643,savings,2024-01-13,54778.32
6314,3831,9224000443,current,2023-12-05,92699.72
6315,3832,2715647780,current,2023-09-30,101996.22
6316,3832,3866577409,savings,2023-08-27,107177.37
6317,3833,3386528315,savings,2026-05-10,194666.92
6318,3833,9942849688,loan,2026-07-02,288228.7
6319,3834,4388455536,loan,2025-11-03,415808.8
6320,3834,2301115321,savings,2025-11-13,316807.05
6321,3835,8014669476,loan,2026-07-23,355712.06
6322,3836,8156697391,loan,2023-10-13,48713.04
6323,3837,7016598285,current,2024-11-10,398729.82
6324,3837,5171201577,savings,2024-11-28,85126.4
6325,3838,1337193573,savings,2025-11-03,495804.04
6326,3839,5700320166,loan,2024-12-25,135889.28
6327,3840,4552820826,loan,2026-05-09,472028.42
6328,3841,7530536145,savings,2024-03-01,463062.46
6329,3842,7292778246,loan,2024-01-26,381005.53
6330,3843,8583801686,savings,2026-06-17,341317.27
6331,3843,8296325305,loan,2026-08-01,297950.04
6332,3844,8949489154,current,2025-06-25,30345.83
6333,3844,8817460950,loan,2025-08-14,112757.05
6334,3845,6026892474,current,2024-06-06,325083.34
6335,3845,8037066516,current,2024-05-02,421850.86
6336,3846,9550840199,current,2024-12-30,421091.66
6337,3846,2600289476,savings,2025-01-07,260043.27
6338,3847,2681142437,loan,2026-02-14,278629.79
6339,3847,2155142101,loan,2026-03-27,357138.19
6340,3848,8923368878,savings,2025-03-01,180402.23
6341,3849,1341210426,savings,2026-03-06,431792.63
6342,3849,6012852591,loan,2026-03-13,169785.96
6343,3850,5224753705,current,2026-04-28,233245.8
6344,3850,2366764287,current,2026-04-25,93245.85
6345,3851,8263076445,savings,2026-03-06,359691.18
6346,3851,3601272565,loan,2026-01-21,255555.93
6347,3852,6198496148,savings,2024-03-29,169522.1
6348,3852,7893465174,loan,2024-04-23,423941.36
6349,3853,7737379276,loan,2024-08-11,200802.78
6350,3853,5778215063,current,2024-08-06,53868.31
6351,3854,1509123244,savings,2026-01-21,154264.08
6352,3854,3426088149,savings,2026-01-25,226759.45
6353,3855,2213101597,loan,2023-11-03,269177.56
6354,3855,2823209686,current,2023-11-03,479526.55
6355,3856,1111017699,loan,2023-07-31,332721.81
6356,3856,8708460835,loan,2023-08-26,12406.1
6357,3857,6565006787,loan,2025-10-18,150767.72
6358,3857,1739686976,current,2025-09-02,448338.33
6359,3858,5632264087,savings,2026-01-20,239237.78
6360,3858,5416406162,current,2026-02-10,206939.67
6361,3859,3065852303,loan,2024-03-21,484032.69
6362,3859,5026144376,loan,2024-05-26,140428.6
6363,3860,2175530366,savings,2025-05-16,223652.63
6364,3860,6522409624,loan,2025-05-07,214076.1
6365,3861,9689258919,savings,2025-12-03,276646.33
6366,3862,7350869304,current,2025-09-17,279851.93
6367,3863,9927266674,current,2026-03-30,436942.94
6368,3864,7282721177,current,2026-04-12,246758.26
6369,3864,3790603939,loan,2026-03-22,192789.73
6370,3865,8039519736,loan,2025-04-09,342918.37
6371,3866,9012493579,savings,2026-07-20,136024.04
6372,3866,8397190563,loan,2026-05-22,25517.52
6373,3867,4875931618,loan,2026-06-26,68734.36
6374,3867,5549047217,savings,2026-05-27,334751.95
6375,3868,5546588082,current,2025-08-22,258704.81
6376,3868,1327533530,savings,2025-08-30,492382.55
6377,3869,3145028466,savings,2025-07-30,81989.34
6378,3869,8926876055,loan,2025-06-12,461676.58
6379,3870,4966678899,savings,2024-12-27,58906.11
6380,3870,7381652588,loan,2025-02-18,304748.84
6381,3871,5923126610,current,2025-11-07,284318.89
6382,3872,8046274737,loan,2024-05-17,23251.34
6383,3873,2441477609,savings,2024-05-16,448759.47
6384,3873,2381926586,savings,2024-06-23,366675.55
6385,3874,6824070064,savings,2024-12-09,361759.55
6386,3875,3405718739,savings,2024-01-14,80793.05
6387,3875,1404988534,loan,2024-02-10,389682.94
6388,3876,7252135384,savings,2024-06-01,60350.4
6389,3877,5290007840,loan,2025-09-06,415416.47
6390,3877,4490253947,current,2025-08-07,135334.4
6391,3878,2168699003,savings,2024-11-18,391556.1
6392,3878,9851828586,current,2024-09-11,417862.19
6393,3879,4463808294,savings,2025-12-10,143628.47
6394,3880,9309289495,current,2026-07-23,300656.34
6395,3880,7534987667,savings,2026-07-19,478770.73
6396,3881,4367136207,loan,2025-08-17,106045.24
6397,3881,4847861415,savings,2025-10-28,459698.49
6398,3882,1222216283,loan,2025-04-22,121245.45
6399,3883,9796359305,savings,2023-12-17,495844.84
6400,3883,6259898366,savings,2023-12-11,273856.44
6401,3884,1147947671,current,2026-03-02,271470.26
6402,3884,9030690965,loan,2026-01-23,471587.15
6403,3885,6498059573,loan,2024-03-13,307935.68
6404,3885,8900611493,savings,2024-03-18,309992.57
6405,3886,1994527203,loan,2024-08-18,69342.32
6406,3886,9932187528,loan,2024-05-29,226690.51
6407,3887,4355762658,current,2024-05-29,137033.11
6408,3887,8487977533,current,2024-07-09,405191.01
6409,3888,6614070884,loan,2025-04-23,80637.55
6410,3889,4068172377,current,2026-06-04,451327
6411,3889,7857178452,loan,2026-06-14,269524.65
6412,3890,4790414101,loan,2024-02-11,117466.96
6413,3890,3582481822,loan,2024-02-26,150892.21
6414,3891,9787727606,current,2024-12-12,303290.22
6415,3891,6289826235,savings,2024-12-05,288872.75
6416,3892,2774007881,savings,2024-12-07,257206.96
6417,3892,6154482538,loan,2025-01-05,264647.43
6418,3893,9567436910,loan,2026-06-12,227096.52
6419,3893,3831399676,current,2026-06-28,455616.73
